,country,admin1,year,month,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal
9152,Kenya,Turkana,2006,12,0,0,0,0,2,0.0,0.0,0.0,0.0,30.0
9153,Kenya,Turkana,2006,11,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0
9154,Kenya,Turkana,2006,8,0,0,0,0,2,0.0,0.0,0.0,0.0,4.0
9155,Kenya,Turkana,2006,7,0,0,1,0,1,0.0,0.0,2.0,0.0,1.0
9156,Kenya,Turkana,2006,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9157,Kenya,Turkana,2006,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9158,Kenya,Turkana,2006,3,2,0,0,0,2,5.0,0.0,0.0,0.0,5.0
9159,Kenya,Turkana,2006,1,1,0,0,0,1,30.0,0.0,0.0,0.0,1.0
9160,Kenya,Turkana,2005,7,1,0,0,0,3,40.0,0.0,0.0,0.0,6.0
9161,Kenya,Turkana,2005,6,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
9162,Kenya,Turkana,2005,5,1,0,0,0,1,0.0,0.0,0.0,0.0,5.0
9163,Kenya,Turkana,2005,4,2,0,0,0,4,10.0,0.0,0.0,0.0,16.0
9164,Kenya,Turkana,2005,3,1,0,0,0,1,9.0,0.0,0.0,0.0,0.0
9165,Kenya,Turkana,2005,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9166,Kenya,Turkana,2004,11,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
9167,Kenya,Turkana,2004,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
9168,Kenya,Turkana,2004,7,1,0,0,0,1,2.0,0.0,0.0,0.0,4.0
9169,Kenya,Turkana,2004,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9170,Kenya,Turkana,2004,4,0,0,0,0,1,0.0,0.0,0.0,0.0,6.0
9171,Kenya,Turkana,2004,2,3,0,0,0,2,35.0,0.0,0.0,0.0,8.0
9172,Kenya,Turkana,2004,1,0,0,0,0,3,0.0,0.0,0.0,0.0,7.0
9173,Kenya,Turkana,2003,9,1,0,0,0,0,18.0,0.0,0.0,0.0,0.0
9174,Kenya,Turkana,2003,8,1,0,0,0,2,3.0,0.0,0.0,0.0,2.0
9175,Kenya,Turkana,2003,7,1,0,0,0,2,6.0,0.0,0.0,0.0,8.0
9176,Kenya,Turkana,2003,6,7,0,0,0,2,13.0,0.0,0.0,0.0,5.0
9177,Kenya,Turkana,2003,4,1,0,0,0,4,0.0,0.0,0.0,0.0,6.0
9178,Kenya,Turkana,2003,1,1,0,0,0,2,0.0,0.0,0.0,0.0,7.0
9179,Kenya,Turkana,2002,11,1,0,0,0,3,1.0,0.0,0.0,0.0,5.0
9180,Kenya,Turkana,2002,10,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9181,Kenya,Turkana,2002,9,3,2,0,0,6,9.0,0.0,0.0,0.0,37.0
9182,Kenya,Turkana,2002,7,2,1,0,0,3,17.0,0.0,0.0,0.0,16.0
9183,Kenya,Turkana,2002,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
9184,Kenya,Turkana,2002,3,2,0,0,0,3,0.0,0.0,0.0,0.0,46.0
9185,Kenya,Turkana,2001,9,3,0,0,0,1,20.0,0.0,0.0,0.0,8.0
9186,Kenya,Turkana,2001,8,0,0,0,0,1,0.0,0.0,0.0,0.0,6.0
9187,Kenya,Turkana,2001,7,7,0,0,0,2,10.0,0.0,0.0,0.0,0.0
9188,Kenya,Turkana,2001,4,2,0,0,0,0,9.0,0.0,0.0,0.0,0.0
9189,Kenya,Turkana,2001,3,0,0,0,0,1,0.0,0.0,0.0,0.0,47.0
9190,Kenya,Turkana,2000,10,1,0,0,0,1,1.0,0.0,0.0,0.0,4.0
9191,Kenya,Turkana,2000,6,0,0,0,0,1,0.0,0.0,0.0,0.0,4.0
9192,Kenya,Turkana,2000,5,0,0,0,0,2,0.0,0.0,0.0,0.0,7.0
9193,Kenya,Turkana,2000,4,0,0,0,0,1,0.0,0.0,0.0,0.0,5.0
9194,Kenya,Turkana,2000,2,2,0,0,0,2,0.0,0.0,0.0,0.0,85.0
9195,Kenya,Turkana,2000,1,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0
9196,Kenya,Turkana,1999,12,1,0,0,0,3,0.0,0.0,0.0,0.0,15.0
9197,Kenya,Turkana,1999,11,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0
9198,Kenya,Turkana,1999,6,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9199,Kenya,Turkana,1999,1,2,0,0,0,0,10.0,0.0,0.0,0.0,0.0
9200,Kenya,Turkana,1997,9,0,0,0,0,2,0.0,0.0,0.0,0.0,21.0
9201,Kenya,Turkana,1997,5,2,0,0,0,0,15.0,0.0,0.0,0.0,0.0
9202,Kenya,Turkana,1997,2,0,0,0,0,1,0.0,0.0,0.0,0.0,8.0
9203,Kenya,Turkana,1997,1,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
9204,South Sudan,Western Bahr el Ghazal,2020,4,10,0,0,0,0,6.0,0.0,0.0,0.0,0.0
9205,South Sudan,Western Bahr el Ghazal,2020,3,0,0,0,0,5,0.0,0.0,0.0,0.0,4.0
9206,South Sudan,Western Bahr el Ghazal,2020,2,2,0,0,0,2,1.0,0.0,0.0,0.0,0.0
9207,South Sudan,Western Bahr el Ghazal,2020,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9208,South Sudan,Western Bahr el Ghazal,2019,9,1,1,0,0,1,0.0,0.0,0.0,0.0,1.0
9209,South Sudan,Western Bahr el Ghazal,2019,8,5,0,0,0,2,15.0,0.0,0.0,0.0,2.0
9210,South Sudan,Western Bahr el Ghazal,2019,7,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9211,South Sudan,Western Bahr el Ghazal,2019,6,0,0,0,0,2,0.0,0.0,0.0,0.0,14.0
9212,South Sudan,Western Bahr el Ghazal,2019,5,0,1,0,0,9,0.0,0.0,0.0,0.0,13.0
9213,South Sudan,Western Bahr el Ghazal,2019,4,0,0,0,0,5,0.0,0.0,0.0,0.0,14.0
9214,South Sudan,Western Bahr el Ghazal,2019,3,1,0,0,0,4,4.0,0.0,0.0,0.0,35.0
9215,South Sudan,Western Bahr el Ghazal,2018,11,1,0,0,0,1,1.0,0.0,0.0,0.0,1.0
9216,South Sudan,Western Bahr el Ghazal,2018,10,19,0,0,0,3,10.0,0.0,0.0,0.0,0.0
9217,South Sudan,Western Bahr el Ghazal,2018,9,3,0,0,0,0,1.0,0.0,0.0,0.0,0.0
9218,South Sudan,Western Bahr el Ghazal,2018,8,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0
9219,South Sudan,Western Bahr el Ghazal,2018,7,14,0,0,0,1,2.0,0.0,0.0,0.0,1.0
9220,South Sudan,Western Bahr el Ghazal,2018,6,22,0,0,0,5,106.0,0.0,0.0,0.0,0.0
9221,South Sudan,Western Bahr el Ghazal,2018,5,5,0,0,0,1,19.0,0.0,0.0,0.0,1.0
9222,South Sudan,Western Bahr el Ghazal,2018,4,3,0,0,0,1,5.0,0.0,0.0,0.0,1.0
9223,South Sudan,Western Bahr el Ghazal,2018,3,2,1,0,0,2,5.0,0.0,0.0,0.0,0.0
9224,South Sudan,Western Bahr el Ghazal,2018,2,1,0,0,0,7,1.0,0.0,0.0,0.0,11.0
9225,South Sudan,Western Bahr el Ghazal,2018,1,2,0,0,0,3,1.0,0.0,0.0,0.0,9.0
9226,South Sudan,Western Bahr el Ghazal,2017,12,6,1,0,0,2,52.0,0.0,0.0,0.0,51.0
9227,South Sudan,Western Bahr el Ghazal,2017,11,2,1,0,0,1,0.0,0.0,0.0,0.0,1.0
9228,South Sudan,Western Bahr el Ghazal,2017,10,1,0,0,0,0,8.0,0.0,0.0,0.0,0.0
9229,South Sudan,Western Bahr el Ghazal,2017,9,1,0,0,0,1,1.0,0.0,0.0,0.0,2.0
9230,South Sudan,Western Bahr el Ghazal,2017,8,1,0,0,0,4,1.0,0.0,0.0,0.0,12.0
9231,South Sudan,Western Bahr el Ghazal,2017,7,3,0,0,0,1,26.0,0.0,0.0,0.0,1.0
9232,South Sudan,Western Bahr el Ghazal,2017,6,4,1,0,0,1,12.0,0.0,0.0,0.0,1.0
9233,South Sudan,Western Bahr el Ghazal,2017,5,3,0,0,0,2,10.0,0.0,0.0,0.0,3.0
9234,South Sudan,Western Bahr el Ghazal,2017,4,13,0,0,0,9,103.0,0.0,0.0,0.0,39.0
9235,South Sudan,Western Bahr el Ghazal,2017,3,3,0,0,0,5,1.0,0.0,0.0,0.0,12.0
9236,South Sudan,Western Bahr el Ghazal,2017,2,2,0,0,0,2,10.0,0.0,0.0,0.0,4.0
9237,South Sudan,Western Bahr el Ghazal,2017,1,3,0,0,0,4,11.0,0.0,0.0,0.0,18.0
9238,South Sudan,Western Bahr el Ghazal,2016,12,2,0,0,0,5,0.0,0.0,0.0,0.0,3.0
9239,South Sudan,Western Bahr el Ghazal,2016,11,1,0,0,0,3,1.0,0.0,0.0,0.0,2.0
9240,South Sudan,Western Bahr el Ghazal,2016,10,0,2,0,0,5,0.0,0.0,0.0,0.0,16.0
9241,South Sudan,Western Bahr el Ghazal,2016,9,4,0,0,0,2,14.0,0.0,0.0,0.0,1.0
9242,South Sudan,Western Bahr el Ghazal,2016,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9243,South Sudan,Western Bahr el Ghazal,2016,7,8,1,0,1,1,1.0,0.0,0.0,0.0,2.0
9244,South Sudan,Western Bahr el Ghazal,2016,6,8,0,0,0,7,67.0,0.0,0.0,0.0,23.0
9245,South Sudan,Western Bahr el Ghazal,2016,5,5,0,1,0,1,1.0,0.0,0.0,0.0,1.0
9246,South Sudan,Western Bahr el Ghazal,2016,4,10,1,0,3,3,34.0,0.0,0.0,0.0,4.0
9247,South Sudan,Western Bahr el Ghazal,2016,3,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0
9248,South Sudan,Western Bahr el Ghazal,2016,2,6,1,0,0,7,7.0,0.0,0.0,0.0,18.0
9249,South Sudan,Western Bahr el Ghazal,2016,1,3,0,0,0,9,5.0,0.0,0.0,0.0,8.0
9250,South Sudan,Western Bahr el Ghazal,2015,12,6,0,0,0,7,4.0,0.0,0.0,0.0,36.0
9251,South Sudan,Western Bahr el Ghazal,2015,11,4,1,0,0,5,1.0,0.0,0.0,0.0,3.0
9252,South Sudan,Western Bahr el Ghazal,2015,10,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0
9253,South Sudan,Western Bahr el Ghazal,2015,8,2,1,0,0,1,2.0,0.0,0.0,0.0,2.0
9254,South Sudan,Western Bahr el Ghazal,2015,7,0,0,0,0,2,0.0,0.0,0.0,0.0,3.0
9255,South Sudan,Western Bahr el Ghazal,2015,6,6,1,0,0,3,28.0,0.0,0.0,0.0,3.0
9256,South Sudan,Western Bahr el Ghazal,2015,5,2,0,1,0,2,8.0,0.0,0.0,0.0,6.0
9257,South Sudan,Western Bahr el Ghazal,2015,4,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
9258,South Sudan,Western Bahr el Ghazal,2015,3,2,0,1,1,1,0.0,0.0,4.0,1.0,1.0
9259,South Sudan,Western Bahr el Ghazal,2015,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
9260,South Sudan,Western Bahr el Ghazal,2015,1,2,1,0,0,3,2.0,0.0,0.0,0.0,18.0
9261,South Sudan,Western Bahr el Ghazal,2014,12,1,0,0,1,1,3.0,0.0,0.0,2.0,1.0
9262,South Sudan,Western Bahr el Ghazal,2014,11,0,1,0,1,1,0.0,0.0,0.0,35.0,0.0
9263,South Sudan,Western Bahr el Ghazal,2014,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
9264,South Sudan,Western Bahr el Ghazal,2014,9,1,0,1,0,0,2.0,0.0,0.0,0.0,0.0
9265,South Sudan,Western Bahr el Ghazal,2014,8,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
9266,South Sudan,Western Bahr el Ghazal,2014,7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9267,South Sudan,Western Bahr el Ghazal,2014,6,1,1,0,0,2,6.0,0.0,0.0,0.0,0.0
9268,South Sudan,Western Bahr el Ghazal,2014,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9269,South Sudan,Western Bahr el Ghazal,2014,4,4,1,0,0,2,10.0,0.0,0.0,0.0,192.0
9270,South Sudan,Western Bahr el Ghazal,2014,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9271,South Sudan,Western Bahr el Ghazal,2013,12,0,0,0,0,1,0.0,0.0,0.0,0.0,50.0
9272,South Sudan,Western Bahr el Ghazal,2013,9,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
9273,South Sudan,Western Bahr el Ghazal,2013,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9274,South Sudan,Western Bahr el Ghazal,2013,5,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9275,South Sudan,Western Bahr el Ghazal,2013,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9276,South Sudan,Western Bahr el Ghazal,2013,1,1,1,0,0,0,32.0,0.0,0.0,0.0,0.0
9277,South Sudan,Western Bahr el Ghazal,2012,12,2,1,2,0,1,2.0,8.0,16.0,0.0,26.0
9278,South Sudan,Western Bahr el Ghazal,2012,11,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
9279,South Sudan,Western Bahr el Ghazal,2012,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9280,South Sudan,Western Bahr el Ghazal,2012,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9281,South Sudan,Western Bahr el Ghazal,2012,5,0,1,0,4,0,0.0,0.0,0.0,0.0,0.0
9282,South Sudan,Western Bahr el Ghazal,2012,4,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
9283,South Sudan,Western Bahr el Ghazal,2012,2,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
9284,South Sudan,Western Bahr el Ghazal,2011,12,1,0,0,1,0,0.0,0.0,0.0,40.0,0.0
9285,South Sudan,Western Bahr el Ghazal,2011,11,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9286,South Sudan,Western Bahr el Ghazal,2011,9,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9287,South Sudan,Western Bahr el Ghazal,2011,7,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
9288,South Sudan,Western Bahr el Ghazal,2011,3,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
9289,South Sudan,Western Bahr el Ghazal,2011,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9290,South Sudan,Western Bahr el Ghazal,2011,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
9291,South Sudan,Western Bahr el Ghazal,2010,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9292,South Sudan,Western Bahr el Ghazal,2010,11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9293,South Sudan,Western Bahr el Ghazal,2010,7,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9294,South Sudan,Western Bahr el Ghazal,2010,4,1,0,0,0,1,55.0,0.0,0.0,0.0,9.0
9295,South Sudan,Western Bahr el Ghazal,2009,12,4,0,1,0,1,6.0,0.0,0.0,0.0,0.0
9296,South Sudan,Western Bahr el Ghazal,2009,10,2,0,0,0,2,0.0,0.0,0.0,0.0,8.0
9297,South Sudan,Western Bahr el Ghazal,2009,9,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
9298,South Sudan,Western Bahr el Ghazal,2008,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
9299,South Sudan,Western Bahr el Ghazal,2007,12,1,0,0,0,1,70.0,0.0,0.0,0.0,28.0
9300,South Sudan,Western Bahr el Ghazal,2007,4,1,0,0,0,0,16.0,0.0,0.0,0.0,0.0
9301,South Sudan,Western Bahr el Ghazal,2004,12,0,0,0,0,1,0.0,0.0,0.0,0.0,7.0
9302,South Sudan,Western Bahr el Ghazal,2004,9,0,0,0,0,1,0.0,0.0,0.0,0.0,5.0
9303,South Sudan,Western Bahr el Ghazal,2002,9,0,0,0,1,0,0.0,0.0,0.0,4.0,0.0
9304,South Sudan,Western Bahr el Ghazal,2002,5,0,0,0,4,0,0.0,0.0,0.0,11.0,0.0
9305,South Sudan,Western Bahr el Ghazal,2002,4,1,0,0,3,1,0.0,0.0,0.0,2.0,0.0
9306,South Sudan,Western Bahr el Ghazal,2002,2,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
9307,South Sudan,Western Bahr el Ghazal,2001,11,1,0,0,1,0,10.0,0.0,0.0,0.0,0.0
9308,South Sudan,Western Bahr el Ghazal,2001,10,5,0,0,7,0,34.0,0.0,0.0,21.0,0.0
9309,South Sudan,Western Bahr el Ghazal,2001,9,4,0,0,1,0,1.0,0.0,0.0,0.0,0.0
9310,South Sudan,Western Bahr el Ghazal,2001,8,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9311,South Sudan,Western Bahr el Ghazal,2001,7,2,0,0,1,0,4.0,0.0,0.0,0.0,0.0
9312,South Sudan,Western Bahr el Ghazal,2001,6,5,0,0,5,0,20.0,0.0,0.0,6.0,0.0
9313,South Sudan,Western Bahr el Ghazal,2001,5,5,0,0,0,2,420.0,0.0,0.0,0.0,0.0
9314,South Sudan,Western Bahr el Ghazal,2001,1,0,0,0,0,1,0.0,0.0,0.0,0.0,10.0
9315,South Sudan,Western Bahr el Ghazal,2000,12,0,0,0,1,0,0.0,0.0,0.0,2.0,0.0
9316,South Sudan,Western Bahr el Ghazal,2000,11,0,0,0,2,0,0.0,0.0,0.0,4.0,0.0
9317,South Sudan,Western Bahr el Ghazal,2000,9,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
9318,South Sudan,Western Bahr el Ghazal,2000,8,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
9319,South Sudan,Western Bahr el Ghazal,2000,7,3,0,0,3,0,92.0,0.0,0.0,0.0,0.0
9320,South Sudan,Western Bahr el Ghazal,2000,6,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9321,South Sudan,Western Bahr el Ghazal,1999,9,2,0,0,0,0,20.0,0.0,0.0,0.0,0.0
9322,South Sudan,Western Bahr el Ghazal,1999,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9323,South Sudan,Western Bahr el Ghazal,1999,5,1,0,0,2,0,0.0,0.0,0.0,1.0,0.0
9324,South Sudan,Western Bahr el Ghazal,1999,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9325,South Sudan,Western Bahr el Ghazal,1999,2,0,0,0,0,6,0.0,0.0,0.0,0.0,48.0
9326,South Sudan,Western Bahr el Ghazal,1998,5,0,0,0,0,3,0.0,0.0,0.0,0.0,20.0
9327,South Sudan,Western Bahr el Ghazal,1998,1,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9328,South Sudan,Western Bahr el Ghazal,1997,7,1,0,0,0,1,111.0,0.0,0.0,0.0,0.0
9329,South Sudan,Western Bahr el Ghazal,1997,6,2,0,0,0,0,186.0,0.0,0.0,0.0,0.0
9330,South Sudan,Western Bahr el Ghazal,1997,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9331,South Sudan,Northern Bahr el Ghazal,2020,4,1,0,0,0,2,0.0,0.0,0.0,0.0,18.0
9332,South Sudan,Northern Bahr el Ghazal,2020,2,1,0,0,0,3,2.0,0.0,0.0,0.0,5.0
9333,South Sudan,Northern Bahr el Ghazal,2020,1,1,0,0,0,1,2.0,0.0,0.0,0.0,0.0
9334,South Sudan,Northern Bahr el Ghazal,2019,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9335,South Sudan,Northern Bahr el Ghazal,2019,11,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
9336,South Sudan,Northern Bahr el Ghazal,2019,8,2,0,0,0,0,8.0,0.0,0.0,0.0,0.0
9337,South Sudan,Northern Bahr el Ghazal,2019,4,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9338,South Sudan,Northern Bahr el Ghazal,2019,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0
9339,South Sudan,Northern Bahr el Ghazal,2018,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9340,South Sudan,Northern Bahr el Ghazal,2018,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
9341,South Sudan,Northern Bahr el Ghazal,2018,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9342,South Sudan,Northern Bahr el Ghazal,2017,12,1,0,0,0,2,0.0,0.0,0.0,0.0,1.0
9343,South Sudan,Northern Bahr el Ghazal,2017,10,1,3,0,0,0,6.0,0.0,0.0,0.0,0.0
9344,South Sudan,Northern Bahr el Ghazal,2017,8,2,0,0,0,0,16.0,0.0,0.0,0.0,0.0
9345,South Sudan,Northern Bahr el Ghazal,2017,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9346,South Sudan,Northern Bahr el Ghazal,2017,6,4,0,0,0,0,10.0,0.0,0.0,0.0,0.0
9347,South Sudan,Northern Bahr el Ghazal,2017,4,0,1,0,0,2,0.0,0.0,0.0,0.0,1.0
9348,South Sudan,Northern Bahr el Ghazal,2017,2,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9349,South Sudan,Northern Bahr el Ghazal,2017,1,0,0,0,0,1,0.0,0.0,0.0,0.0,4.0
9350,South Sudan,Northern Bahr el Ghazal,2016,11,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
9351,South Sudan,Northern Bahr el Ghazal,2016,10,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
9352,South Sudan,Northern Bahr el Ghazal,2016,9,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0
9353,South Sudan,Northern Bahr el Ghazal,2016,8,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9354,South Sudan,Northern Bahr el Ghazal,2016,7,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0
9355,South Sudan,Northern Bahr el Ghazal,2016,6,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
9356,South Sudan,Northern Bahr el Ghazal,2016,5,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0
9357,South Sudan,Northern Bahr el Ghazal,2016,4,2,0,1,0,0,20.0,0.0,0.0,0.0,0.0
9358,South Sudan,Northern Bahr el Ghazal,2016,3,2,2,3,0,1,1.0,0.0,0.0,0.0,1.0
9359,South Sudan,Northern Bahr el Ghazal,2016,1,0,0,0,0,1,0.0,0.0,0.0,0.0,6.0
9360,South Sudan,Northern Bahr el Ghazal,2015,10,0,0,0,0,2,0.0,0.0,0.0,0.0,5.0
9361,South Sudan,Northern Bahr el Ghazal,2015,8,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9362,South Sudan,Northern Bahr el Ghazal,2015,7,1,0,0,0,1,1.0,0.0,0.0,0.0,5.0
9363,South Sudan,Northern Bahr el Ghazal,2015,6,4,0,0,0,0,20.0,0.0,0.0,0.0,0.0
9364,South Sudan,Northern Bahr el Ghazal,2015,5,0,0,0,1,3,0.0,0.0,0.0,2.0,5.0
9365,South Sudan,Northern Bahr el Ghazal,2015,4,0,0,0,2,0,0.0,0.0,0.0,4.0,0.0
9366,South Sudan,Northern Bahr el Ghazal,2015,3,1,1,0,1,0,1.0,0.0,0.0,4.0,0.0
9367,South Sudan,Northern Bahr el Ghazal,2015,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9368,South Sudan,Northern Bahr el Ghazal,2014,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
9369,South Sudan,Northern Bahr el Ghazal,2014,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9370,South Sudan,Northern Bahr el Ghazal,2014,8,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
9371,South Sudan,Northern Bahr el Ghazal,2014,7,4,0,0,0,1,29.0,0.0,0.0,0.0,0.0
9372,South Sudan,Northern Bahr el Ghazal,2014,6,0,1,1,0,0,0.0,0.0,2.0,0.0,0.0
9373,South Sudan,Northern Bahr el Ghazal,2014,5,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9374,South Sudan,Northern Bahr el Ghazal,2014,4,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9375,South Sudan,Northern Bahr el Ghazal,2014,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
9376,South Sudan,Northern Bahr el Ghazal,2013,12,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
9377,South Sudan,Northern Bahr el Ghazal,2013,10,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9378,South Sudan,Northern Bahr el Ghazal,2013,6,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
9379,South Sudan,Northern Bahr el Ghazal,2013,4,1,0,0,0,4,1.0,0.0,0.0,0.0,50.0
9380,South Sudan,Northern Bahr el Ghazal,2013,3,2,0,0,0,4,0.0,0.0,0.0,0.0,5.0
9381,South Sudan,Northern Bahr el Ghazal,2013,2,0,0,0,0,1,0.0,0.0,0.0,0.0,6.0
9382,South Sudan,Northern Bahr el Ghazal,2013,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9383,South Sudan,Northern Bahr el Ghazal,2012,12,1,0,0,2,0,3.0,0.0,0.0,5.0,0.0
9384,South Sudan,Northern Bahr el Ghazal,2012,11,0,1,0,3,0,0.0,0.0,0.0,7.0,0.0
9385,South Sudan,Northern Bahr el Ghazal,2012,10,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
9386,South Sudan,Northern Bahr el Ghazal,2012,7,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
9387,South Sudan,Northern Bahr el Ghazal,2012,5,3,1,0,0,5,18.0,0.0,0.0,0.0,9.0
9388,South Sudan,Northern Bahr el Ghazal,2012,2,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
9389,South Sudan,Northern Bahr el Ghazal,2011,8,1,0,0,0,1,24.0,0.0,0.0,0.0,67.0
9390,South Sudan,Northern Bahr el Ghazal,2011,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
9391,South Sudan,Northern Bahr el Ghazal,2010,11,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
9392,South Sudan,Northern Bahr el Ghazal,2009,8,0,0,0,0,1,0.0,0.0,0.0,0.0,5.0
9393,South Sudan,Northern Bahr el Ghazal,2007,10,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
9394,South Sudan,Northern Bahr el Ghazal,2005,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9395,South Sudan,Northern Bahr el Ghazal,2004,3,0,0,0,0,1,0.0,0.0,0.0,0.0,127.0
9396,South Sudan,Northern Bahr el Ghazal,2002,6,2,0,0,0,0,10.0,0.0,0.0,0.0,0.0
9397,South Sudan,Northern Bahr el Ghazal,2002,2,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
9398,South Sudan,Northern Bahr el Ghazal,2001,11,1,0,0,3,1,0.0,0.0,0.0,5.0,0.0
9399,South Sudan,Northern Bahr el Ghazal,2001,6,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9400,South Sudan,Northern Bahr el Ghazal,2001,5,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9401,South Sudan,Northern Bahr el Ghazal,2001,1,5,0,0,0,2,315.0,0.0,0.0,0.0,0.0
