,ADMIN0,ADMIN1,month,year,CS,tmin_mm,tmax_mm,tavg_mm,prcp_mm,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal,Retail,pop
12832,Tanzania,Shinyanga,11.0,2017.0,,,,,,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,
12833,Tanzania,Shinyanga,3.0,2016.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,
12834,Tanzania,Shinyanga,1.0,2015.0,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12835,Tanzania,Shinyanga,10.0,2012.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12836,Tanzania,Shinyanga,3.0,2011.0,,,,,,1.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,,1637000.0
12837,Tanzania,Zanzibar Central/South,9.0,2017.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12838,Tanzania,Zanzibar Central/South,4.0,2016.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12839,Tanzania,Zanzibar Central/South,2.0,2016.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12840,Tanzania,Zanzibar Central/South,3.0,2015.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
12841,Tanzania,Zanzibar Central/South,5.0,2014.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12842,Tanzania,Zanzibar Central/South,2.0,2014.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
12843,Tanzania,Zanzibar Central/South,5.0,2013.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
12844,Tanzania,Zanzibar Central/South,2.0,2013.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12845,Tanzania,Zanzibar Central/South,11.0,2012.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
12846,Tanzania,Zanzibar Central/South,1.0,2012.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
12847,Tanzania,Mara,8.0,2017.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2134000.0
12848,Tanzania,Mara,7.0,2016.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,2134000.0
12849,Tanzania,Mara,11.0,2015.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2075000.0
12850,Tanzania,Mara,9.0,2015.0,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2075000.0
12851,Tanzania,Mara,12.0,2014.0,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2017000.0
12852,Tanzania,Mara,9.0,2014.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2017000.0
12853,Tanzania,Mara,6.0,2014.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2017000.0
12854,Tanzania,Mara,5.0,2014.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2017000.0
12855,Tanzania,Mara,6.0,2013.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1961000.0
12856,Tanzania,Mara,12.0,2012.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1906000.0
12857,Tanzania,Mara,11.0,2012.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1906000.0
12858,Tanzania,Mara,8.0,2012.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,1906000.0
12859,Tanzania,Mara,5.0,2012.0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,1906000.0
12860,Tanzania,Mara,5.0,2011.0,,,,,,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,,1852000.0
12861,Tanzania,Mara,3.0,2011.0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,,1852000.0
12862,Tanzania,Mara,3.0,2010.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,1799000.0
12863,Tanzania,Mara,2.0,2010.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,,1799000.0
12864,Tanzania,Mara,12.0,2009.0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,,1747000.0
12865,Tanzania,Lindi,4.0,2017.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12866,Tanzania,Lindi,10.0,2015.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
12867,Tanzania,Lindi,4.0,2013.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12868,Tanzania,Pemba North,12.0,2016.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12869,Tanzania,Pemba North,3.0,2016.0,,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12870,Tanzania,Pemba South,6.0,2016.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12871,Tanzania,Pemba South,3.0,2016.0,,,,,,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12872,Tanzania,Pemba South,10.0,2015.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12873,Tanzania,Pemba South,3.0,2015.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12874,Tanzania,Pemba South,1.0,2014.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12875,Tanzania,Zanzibar North,4.0,2016.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12876,Tanzania,Zanzibar North,3.0,2016.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12877,Tanzania,Iringa,10.0,2015.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12878,Tanzania,Iringa,9.0,2015.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12879,Tanzania,Iringa,2.0,2015.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
12880,Tanzania,Iringa,1.0,2015.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12881,Tanzania,Iringa,10.0,2014.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12882,Tanzania,Iringa,9.0,2014.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12883,Tanzania,Iringa,3.0,2014.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
12884,Tanzania,Iringa,5.0,2013.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12885,Tanzania,Iringa,9.0,2012.0,,,,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
12886,Tanzania,Iringa,2.0,2012.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
12887,Tanzania,Rukwa,10.0,2015.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12888,Tanzania,Rukwa,12.0,2014.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12889,Tanzania,Rukwa,1.0,2014.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
12890,Tanzania,Rukwa,9.0,2013.0,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12891,Tanzania,Rukwa,2.0,2013.0,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,
12892,Tanzania,Rukwa,1.0,2013.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12893,Tanzania,Katavi,10.0,2015.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12894,Tanzania,Katavi,12.0,2012.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
12895,Ethiopia,Afar,5.0,2011.0,,,,,,,,,,,,,,,,0.19793871356607767,1697000.0
12896,Ethiopia,Afar,6.0,2011.0,,,,,,,,,,,,,,,,-0.061216434480271364,1697000.0
12897,Ethiopia,Afar,9.0,2011.0,,,,,,,,,,,,,,,,0.4844433812917823,1697000.0
12898,Ethiopia,Afar,2.0,2012.0,,,,,,,,,,,,,,,,1.0312018235433285,1743000.0
12899,Ethiopia,Afar,3.0,2012.0,,,,,,,,,,,,,,,,0.7686104278500352,1743000.0
12900,Ethiopia,Afar,12.0,2013.0,,,,,,,,,,,,,,,,1.412586094417269,1789000.0
12901,Ethiopia,Afar,2.0,2014.0,,,,,,,,,,,,,,,,0.6236731545939821,1835000.0
12902,Ethiopia,Afar,3.0,2014.0,,,,,,,,,,,,,,,,0.602320269781222,1835000.0
12903,Ethiopia,Afar,11.0,2015.0,,,,,,,,,,,,,,,,-0.003890922348396174,1883000.0
12904,Ethiopia,Afar,12.0,2015.0,,,,,,,,,,,,,,,,-0.012273508138679777,1883000.0
12905,Ethiopia,Afar,3.0,2015.0,,,,,,,,,,,,,,,,0.2943043852687405,1883000.0
12906,Ethiopia,Afar,8.0,2015.0,,,,,,,,,,,,,,,,0.10658873255421887,1883000.0
12907,Ethiopia,Afar,9.0,2015.0,,,,,,,,,,,,,,,,0.09900440466363104,1883000.0
12908,Ethiopia,Afar,1.0,2016.0,,,,,,,,,,,,,,,,-0.021035587537391816,1930000.0
12909,Ethiopia,Afar,3.0,2016.0,,,,,,,,,,,,,,,,-0.035288354967394124,1930000.0
12910,Ethiopia,Afar,4.0,2016.0,,,,,,,,,,,,,,,,-0.04083272400726298,1930000.0
12911,Ethiopia,Benshangul Gumuz,6.0,2015.0,,,,,,,,,,,,,,,,-0.1356164746607205,1062000.0
12912,Ethiopia,Benshangul Gumuz,8.0,2015.0,,,,,,,,,,,,,,,,-0.23390010823169466,1062000.0
12913,Ethiopia,Gambela,11.0,2011.0,,,,,,,,,,,,,,,,0.5331927199841193,375000.0
12914,Ethiopia,Gambela,5.0,2011.0,,,,,,,,,,,,,,,,0.6832151230379961,375000.0
12915,Ethiopia,Gambela,6.0,2011.0,,,,,,,,,,,,,,,,1.1961683751038912,375000.0
12916,Ethiopia,Gambela,9.0,2011.0,,,,,,,,,,,,,,,,1.4895742906649514,375000.0
12917,Ethiopia,Gambela,2.0,2012.0,,,,,,,,,,,,,,,,0.6761669198741755,385000.0
12918,Ethiopia,Gambela,6.0,2013.0,,,,,,,,,,,,,,,,0.2690938586974439,395000.0
12919,Ethiopia,Gambela,5.0,2014.0,,,,,,,,,,,,,,,,0.2255293747468344,405000.0
12920,Ethiopia,Gambela,6.0,2014.0,,,,,,,,,,,,,,,,0.219963726660602,405000.0
12921,Ethiopia,Gambela,12.0,2015.0,,,,,,,,,,,,,,,,-0.2673770453869323,416000.0
12922,Ethiopia,Gambela,6.0,2015.0,,,,,,,,,,,,,,,,-0.1356164746607205,416000.0
12923,Ethiopia,Gambela,8.0,2015.0,,,,,,,,,,,,,,,,-0.11472901395662488,416000.0
12924,Ethiopia,Gambela,9.0,2015.0,,,,,,,,,,,,,,,,-0.07007319605385068,416000.0
12925,Ethiopia,SNNPR,11.0,2010.0,,,,,,,,,,,,,,,,-0.6719414207402382,17754000.0
12926,Ethiopia,SNNPR,12.0,2010.0,,,,,,,,,,,,,,,,-0.6860493718130174,17754000.0
12927,Ethiopia,SNNPR,2.0,2010.0,,,,,,,,,,,,,,,,-0.23663967632752095,17754000.0
12928,Ethiopia,SNNPR,3.0,2010.0,,,,,,,,,,,,,,,,-0.5004913120084019,17754000.0
12929,Ethiopia,SNNPR,5.0,2010.0,,,,,,,,,,,,,,,,-0.17301769357407387,17754000.0
12930,Ethiopia,SNNPR,6.0,2010.0,,,,,,,,,,,,,,,,-0.11369147979831187,17754000.0
12931,Ethiopia,SNNPR,8.0,2010.0,,,,,,,,,,,,,,,,-0.8656623415286383,17754000.0
12932,Ethiopia,SNNPR,9.0,2010.0,,,,,,,,,,,,,,,,-0.9319128182376202,17754000.0
12933,Ethiopia,SNNPR,11.0,2011.0,,,,,,,,,,,,,,,,1.7976494876451767,18228000.0
12934,Ethiopia,SNNPR,2.0,2011.0,,,,,,,,,,,,,,,,-0.44773439671134496,18228000.0
12935,Ethiopia,SNNPR,3.0,2011.0,,,,,,,,,,,,,,,,0.3317899299725601,18228000.0
12936,Ethiopia,SNNPR,5.0,2011.0,,,,,,,,,,,,,,,,1.6024491850548028,18228000.0
12937,Ethiopia,SNNPR,8.0,2011.0,,,,,,,,,,,,,,,,2.5169306081621756,18228000.0
12938,Ethiopia,SNNPR,12.0,2012.0,,,,,,,,,,,,,,,,-0.1822528670143626,18714000.0
12939,Ethiopia,SNNPR,3.0,2012.0,,,,,,,,,,,,,,,,0.7559114177431769,18714000.0
12940,Ethiopia,SNNPR,6.0,2012.0,,,,,,,,,,,,,,,,1.093913313594774,18714000.0
12941,Ethiopia,SNNPR,8.0,2012.0,,,,,,,,,,,,,,,,0.9583179945297929,18714000.0
12942,Ethiopia,SNNPR,9.0,2012.0,,,,,,,,,,,,,,,,0.7749454952784718,18714000.0
12943,Ethiopia,SNNPR,11.0,2013.0,,,,,,,,,,,,,,,,0.42181980846853,19208000.0
12944,Ethiopia,SNNPR,12.0,2013.0,,,,,,,,,,,,,,,,0.13982006939355368,19208000.0
12945,Ethiopia,SNNPR,2.0,2013.0,,,,,,,,,,,,,,,,-0.13231499360842155,19208000.0
12946,Ethiopia,SNNPR,3.0,2013.0,,,,,,,,,,,,,,,,0.16010811640085348,19208000.0
12947,Ethiopia,SNNPR,5.0,2013.0,,,,,,,,,,,,,,,,0.5029250035742601,19208000.0
12948,Ethiopia,SNNPR,6.0,2013.0,,,,,,,,,,,,,,,,0.5977425926550274,19208000.0
12949,Ethiopia,SNNPR,8.0,2013.0,,,,,,,,,,,,,,,,0.734488502053143,19208000.0
12950,Ethiopia,SNNPR,11.0,2014.0,,,,,,,,,,,,,,,,0.3429443614404431,19710000.0
12951,Ethiopia,SNNPR,12.0,2014.0,,,,,,,,,,,,,,,,-0.3225644834043412,19710000.0
12952,Ethiopia,SNNPR,2.0,2014.0,,,,,,,,,,,,,,,,0.09339756232188692,19710000.0
12953,Ethiopia,SNNPR,3.0,2014.0,,,,,,,,,,,,,,,,0.24484233398127936,19710000.0
12954,Ethiopia,SNNPR,6.0,2014.0,,,,,,,,,,,,,,,,0.4950426695915405,19710000.0
12955,Ethiopia,SNNPR,8.0,2014.0,,,,,,,,,,,,,,,,0.6634497316336507,19710000.0
12956,Ethiopia,SNNPR,9.0,2014.0,,,,,,,,,,,,,,,,1.1548122983448277,19710000.0
12957,Ethiopia,SNNPR,11.0,2015.0,,,,,,,,,,,,,,,,-0.37520276366943145,20218000.0
12958,Ethiopia,SNNPR,2.0,2015.0,,,,,,,,,,,,,,,,0.022921171312483668,20218000.0
12959,Ethiopia,SNNPR,3.0,2015.0,,,,,,,,,,,,,,,,0.5385880063276067,20218000.0
12960,Ethiopia,SNNPR,5.0,2015.0,,,,,,,,,,,,,,,,0.3551480537601871,20218000.0
12961,Ethiopia,SNNPR,8.0,2015.0,,,,,,,,,,,,,,,,1.1541923757355308,20218000.0
12962,Ethiopia,SNNPR,9.0,2015.0,,,,,,,,,,,,,,,,0.7754097075742227,20218000.0
12963,Ethiopia,SNNPR,4.0,2016.0,,,,,,,,,,,,,,,,0.13148731465725755,20730000.0
12964,Ethiopia,SNNPR,5.0,2016.0,,,,,,,,,,,,,,,,-0.02257039843666569,20730000.0
12965,Ethiopia,SNNPR,8.0,2016.0,,,,,,,,,,,,,,,,0.5219328309521369,20730000.0
12966,Ethiopia,Somali,8.0,2012.0,,,,,,,,,,,,,,,,1.3043715918669834,5686000.0
12967,Ethiopia,Somali,3.0,2013.0,,,,,,,,,,,,,,,,1.1043386007480704,5837000.0
12968,Ethiopia,Somali,5.0,2013.0,,,,,,,,,,,,,,,,1.2639984511354398,5837000.0
12969,Ethiopia,Somali,6.0,2013.0,,,,,,,,,,,,,,,,1.2300461115423442,5837000.0
12970,Ethiopia,Somali,8.0,2013.0,,,,,,,,,,,,,,,,1.2016126296174514,5837000.0
12971,Ethiopia,Somali,11.0,2014.0,,,,,,,,,,,,,,,,2.485333163883009,5989000.0
12972,Ethiopia,Somali,12.0,2014.0,,,,,,,,,,,,,,,,1.264262210680159,5989000.0
12973,Ethiopia,Somali,8.0,2014.0,,,,,,,,,,,,,,,,2.510422723804124,5989000.0
12974,Ethiopia,Somali,9.0,2014.0,,,,,,,,,,,,,,,,1.2795094827254982,5989000.0
12975,Ethiopia,Somali,2.0,2015.0,,,,,,,,,,,,,,,,1.104800397999271,6143000.0
12976,Ethiopia,Somali,3.0,2015.0,,,,,,,,,,,,,,,,1.006997819440117,6143000.0
12977,Ethiopia,Somali,5.0,2015.0,,,,,,,,,,,,,,,,1.6064282810335888,6143000.0
12978,Ethiopia,Somali,11.0,2016.0,,,,,,,,,,,,,,,,1.5292745021362064,6299000.0
12979,Ethiopia,Somali,7.0,2016.0,,,,,,,,,,,,,,,,1.0472340796852522,6299000.0
12980,Ethiopia,Somali,1.0,2017.0,,,,,,,,,,,,,,,,0.7850614357395376,6299000.0
12981,Ethiopia,Somali,12.0,2017.0,,,,,,,,,,,,,,,,2.6565418387268998,6299000.0
12982,Ethiopia,Somali,2.0,2017.0,,,,,,,,,,,,,,,,0.9767553440684252,6299000.0
12983,Ethiopia,Somali,7.0,2017.0,,,,,,,,,,,,,,,,1.5729911032801236,6299000.0
12984,Ethiopia,Somali,8.0,2017.0,,,,,,,,,,,,,,,,2.076100577185986,6299000.0
12985,Ethiopia,Somali,3.0,2018.0,,,,,,,,,,,,,,,,2.11945081640208,6299000.0
12986,Ethiopia,Somali,11.0,2019.0,,,,,,,,,,,,,,,,-0.6451811473319885,6299000.0
12987,Ethiopia,Somali,7.0,2019.0,,,,,,,,,,,,,,,,-0.6111081639369951,6299000.0
12988,Ethiopia,Tigray,11.0,2010.0,,,,,,,,,,,,,,,,0.00869808612651365,5134000.0
12989,Ethiopia,Tigray,12.0,2010.0,,,,,,,,,,,,,,,,-0.014661965304893044,5134000.0
12990,Ethiopia,Tigray,2.0,2010.0,,,,,,,,,,,,,,,,0.7229032717317734,5134000.0
12991,Ethiopia,Tigray,8.0,2010.0,,,,,,,,,,,,,,,,0.13795268191689575,5134000.0
12992,Ethiopia,Tigray,9.0,2010.0,,,,,,,,,,,,,,,,0.6684537395418828,5134000.0
12993,Ethiopia,Tigray,11.0,2011.0,,,,,,,,,,,,,,,,1.115463931573868,5271000.0
12994,Ethiopia,Tigray,2.0,2011.0,,,,,,,,,,,,,,,,-0.02169646751267437,5271000.0
12995,Ethiopia,Tigray,3.0,2011.0,,,,,,,,,,,,,,,,-0.02856424340444123,5271000.0
12996,Ethiopia,Tigray,5.0,2011.0,,,,,,,,,,,,,,,,0.8728628614202734,5271000.0
12997,Ethiopia,Tigray,6.0,2011.0,,,,,,,,,,,,,,,,1.086503110474614,5271000.0
12998,Ethiopia,Tigray,9.0,2011.0,,,,,,,,,,,,,,,,1.3804392003432555,5271000.0
12999,Ethiopia,Tigray,11.0,2012.0,,,,,,,,,,,,,,,,0.858335577330354,5411000.0
13000,Ethiopia,Tigray,12.0,2012.0,,,,,,,,,,,,,,,,0.9276333237369996,5411000.0
13001,Ethiopia,Tigray,2.0,2012.0,,,,,,,,,,,,,,,,1.4638572405674568,5411000.0
13002,Ethiopia,Tigray,3.0,2012.0,,,,,,,,,,,,,,,,1.4301386984517768,5411000.0
13003,Ethiopia,Tigray,5.0,2012.0,,,,,,,,,,,,,,,,1.266795873351413,5411000.0
13004,Ethiopia,Tigray,6.0,2012.0,,,,,,,,,,,,,,,,1.2866889043461842,5411000.0
13005,Ethiopia,Tigray,8.0,2012.0,,,,,,,,,,,,,,,,1.2824822363111987,5411000.0
13006,Ethiopia,Tigray,9.0,2012.0,,,,,,,,,,,,,,,,1.143319743286189,5411000.0
13007,Ethiopia,Tigray,12.0,2013.0,,,,,,,,,,,,,,,,1.0802658349858338,5554000.0
13008,Ethiopia,Tigray,2.0,2013.0,,,,,,,,,,,,,,,,0.8075398342487689,5554000.0
13009,Ethiopia,Tigray,3.0,2013.0,,,,,,,,,,,,,,,,0.8760436313370341,5554000.0
13010,Ethiopia,Tigray,5.0,2013.0,,,,,,,,,,,,,,,,1.1154045568468214,5554000.0
13011,Ethiopia,Tigray,6.0,2013.0,,,,,,,,,,,,,,,,1.1068123076905685,5554000.0
13012,Ethiopia,Tigray,8.0,2013.0,,,,,,,,,,,,,,,,1.2267337258696138,5554000.0
13013,Ethiopia,Tigray,9.0,2013.0,,,,,,,,,,,,,,,,1.1917663172280706,5554000.0
13014,Ethiopia,Tigray,11.0,2014.0,,,,,,,,,,,,,,,,0.8571843239845538,5699000.0
13015,Ethiopia,Tigray,12.0,2014.0,,,,,,,,,,,,,,,,0.3792209261576456,5699000.0
13016,Ethiopia,Tigray,2.0,2014.0,,,,,,,,,,,,,,,,0.7686861504779793,5699000.0
13017,Ethiopia,Tigray,3.0,2014.0,,,,,,,,,,,,,,,,0.7958902012836495,5699000.0
13018,Ethiopia,Tigray,5.0,2014.0,,,,,,,,,,,,,,,,0.7160655853128616,5699000.0
13019,Ethiopia,Tigray,6.0,2014.0,,,,,,,,,,,,,,,,0.7574895597306539,5699000.0
13020,Ethiopia,Tigray,8.0,2014.0,,,,,,,,,,,,,,,,0.8266821032669157,5699000.0
13021,Ethiopia,Tigray,11.0,2015.0,,,,,,,,,,,,,,,,0.1586637945097773,5846000.0
13022,Ethiopia,Tigray,2.0,2015.0,,,,,,,,,,,,,,,,0.4736914157833715,5846000.0
13023,Ethiopia,Tigray,3.0,2015.0,,,,,,,,,,,,,,,,0.4735107595870109,5846000.0
13024,Ethiopia,Tigray,5.0,2015.0,,,,,,,,,,,,,,,,0.3166619400603461,5846000.0
13025,Ethiopia,Tigray,5.0,2016.0,,,,,,,,,,,,,,,,0.1004446677920008,5994000.0
13026,Ethiopia,Tigray,7.0,2016.0,,,,,,,,,,,,,,,,0.23734318709977276,5994000.0
13027,Ethiopia,Tigray,8.0,2016.0,,,,,,,,,,,,,,,,0.47281200241442,5994000.0
13028,Ethiopia,Tigray,9.0,2016.0,,,,,,,,,,,,,,,,0.3404559790478339,5994000.0
13029,Ethiopia,Tigray,11.0,2017.0,,,,,,,,,,,,,,,,0.2686670616765247,5994000.0
13030,Ethiopia,Tigray,2.0,2017.0,,,,,,,,,,,,,,,,0.22088474068397074,5994000.0
13031,Ethiopia,Tigray,3.0,2017.0,,,,,,,,,,,,,,,,0.12686474372230094,5994000.0
13032,Ethiopia,Tigray,5.0,2017.0,,,,,,,,,,,,,,,,0.1981790941434209,5994000.0
13033,Ethiopia,Tigray,8.0,2017.0,,,,,,,,,,,,,,,,0.4163221524011354,5994000.0
13034,Ethiopia,Tigray,9.0,2017.0,,,,,,,,,,,,,,,,0.4080471519654131,5994000.0
13035,Ethiopia,Tigray,1.0,2018.0,,,,,,,,,,,,,,,,0.5994952015215436,5994000.0
13036,Ethiopia,Tigray,3.0,2018.0,,,,,,,,,,,,,,,,0.6412995337752145,5994000.0
13037,Ethiopia,Tigray,5.0,2018.0,,,,,,,,,,,,,,,,1.08814361458762,5994000.0
13038,Ethiopia,Tigray,12.0,2019.0,,,,,,,,,,,,,,,,0.4009046500550816,5994000.0
13039,Ethiopia,Tigray,7.0,2019.0,,,,,,,,,,,,,,,,0.2615536059316529,5994000.0
13040,Ethiopia,Tigray,8.0,2019.0,,,,,,,,,,,,,,,,0.5602041291063178,5994000.0
13041,Ethiopia,Tigray,9.0,2019.0,,,,,,,,,,,,,,,,0.5155465011775829,5994000.0
13042,Ethiopia,Tigray,2.0,2020.0,,,,,,,,,,,,,,,,0.4377869813454824,
13043,Kenya,Coast,1.0,2015.0,,,,,,,,,,,,,,,,-0.16602779256042985,
13044,Kenya,Coast,10.0,2015.0,,,,,,,,,,,,,,,,-0.2870062780371492,
13045,Kenya,Coast,11.0,2015.0,,,,,,,,,,,,,,,,-0.1700685702940637,
13046,Kenya,Coast,12.0,2015.0,,,,,,,,,,,,,,,,-0.19741066615811206,
13047,Kenya,Coast,2.0,2015.0,,,,,,,,,,,,,,,,-0.09091720835097958,
13048,Kenya,Coast,3.0,2015.0,,,,,,,,,,,,,,,,-0.16736281052766466,
13049,Kenya,Coast,4.0,2015.0,,,,,,,,,,,,,,,,-0.15779449719441266,
13050,Kenya,Coast,5.0,2015.0,,,,,,,,,,,,,,,,-0.06995387133653752,
13051,Kenya,Coast,6.0,2015.0,,,,,,,,,,,,,,,,-0.08822868739862333,
13052,Kenya,Coast,7.0,2015.0,,,,,,,,,,,,,,,,-0.06423726269540234,
13053,Kenya,Coast,8.0,2015.0,,,,,,,,,,,,,,,,-0.08445633079620972,
13054,Kenya,Coast,9.0,2015.0,,,,,,,,,,,,,,,,-0.17866702230560993,
13055,Kenya,Coast,1.0,2016.0,,,,,,,,,,,,,,,,-0.20357228805544894,
13056,Kenya,Coast,10.0,2016.0,,,,,,,,,,,,,,,,0.039257681530886296,
13057,Kenya,Coast,11.0,2016.0,,,,,,,,,,,,,,,,-0.03821353571005666,
13058,Kenya,Coast,12.0,2016.0,,,,,,,,,,,,,,,,0.013805836246340977,
13059,Kenya,Coast,2.0,2016.0,,,,,,,,,,,,,,,,-0.2331110814638467,
13060,Kenya,Coast,3.0,2016.0,,,,,,,,,,,,,,,,-0.28011264085969617,
13061,Kenya,Coast,5.0,2016.0,,,,,,,,,,,,,,,,-0.2352779285244621,
13062,Kenya,Coast,6.0,2016.0,,,,,,,,,,,,,,,,-0.21317645790274026,
13063,Kenya,Coast,7.0,2016.0,,,,,,,,,,,,,,,,-0.10274113889340886,
13064,Kenya,Coast,8.0,2016.0,,,,,,,,,,,,,,,,-0.08524912020628886,
13065,Kenya,Coast,9.0,2016.0,,,,,,,,,,,,,,,,-0.04906165945673085,
13066,Kenya,Coast,1.0,2017.0,,,,,,,,,,,,,,,,0.037745506851921545,
13067,Kenya,Coast,10.0,2017.0,,,,,,,,,,,,,,,,0.10052699066563303,
13068,Kenya,Coast,11.0,2017.0,,,,,,,,,,,,,,,,0.310693688077749,
13069,Kenya,Coast,12.0,2017.0,,,,,,,,,,,,,,,,0.08354279042783308,
