,country,admin1,month,year,CS,pop
442,Sudan,Gezira,1.0,2015,1.0,
443,Sudan,Gezira,10.0,2014,1.0,
444,Sudan,Gezira,4.0,2015,1.0,
445,Sudan,Gezira,10.0,2013,1.0,
446,Sudan,Blue Nile,2.0,2018,2.1666666666666665,1047000.0
447,Sudan,Blue Nile,2.0,2016,1.6666666666666667,1047000.0
448,Sudan,Blue Nile,6.0,2019,2.5,1047000.0
449,Sudan,Blue Nile,2.0,2019,1.8,1047000.0
450,Sudan,Blue Nile,12.0,2018,2.0,1047000.0
451,Sudan,Blue Nile,10.0,2010,1.5,922000.0
452,Sudan,Blue Nile,1.0,2013,2.0,984000.0
453,Sudan,Blue Nile,4.0,2013,2.0,984000.0
454,Sudan,Blue Nile,10.0,2018,2.25,1047000.0
455,Sudan,Blue Nile,10.0,2012,1.6666666666666667,961000.0
456,Sudan,Blue Nile,6.0,2017,2.0,1047000.0
457,Sudan,Blue Nile,4.0,2011,2.0,942000.0
458,Sudan,Blue Nile,7.0,2014,2.0,1004000.0
459,Sudan,Blue Nile,10.0,2014,1.6666666666666667,1004000.0
460,Sudan,Blue Nile,1.0,2015,1.6666666666666667,1025000.0
461,Sudan,Blue Nile,4.0,2015,2.0,1025000.0
462,Sudan,Blue Nile,6.0,2016,2.0,1047000.0
463,Sudan,Blue Nile,6.0,2018,2.0,1047000.0
464,Sudan,Blue Nile,7.0,2015,2.0,1025000.0
465,Sudan,Blue Nile,10.0,2016,1.6666666666666667,1047000.0
466,Sudan,Blue Nile,10.0,2015,1.6666666666666667,1025000.0
467,Sudan,Blue Nile,10.0,2019,2.5,1047000.0
468,Sudan,Blue Nile,10.0,2017,1.8,1047000.0
469,Sudan,Blue Nile,7.0,2009,1.5,905000.0
470,Sudan,Blue Nile,10.0,2009,1.5,905000.0
471,Sudan,Blue Nile,1.0,2010,1.0,922000.0
472,Sudan,Blue Nile,7.0,2010,2.0,922000.0
473,Sudan,Blue Nile,1.0,2011,1.5,942000.0
474,Sudan,Blue Nile,4.0,2010,1.5,922000.0
475,Sudan,Blue Nile,7.0,2012,2.25,961000.0
476,Sudan,Blue Nile,4.0,2012,2.0,961000.0
477,Sudan,Blue Nile,10.0,2013,1.6666666666666667,984000.0
478,Sudan,Blue Nile,10.0,2011,2.0,942000.0
479,Sudan,Blue Nile,1.0,2014,1.6666666666666667,1004000.0
480,Sudan,Blue Nile,4.0,2014,2.0,1004000.0
481,Sudan,Blue Nile,7.0,2013,2.0,984000.0
482,Sudan,Blue Nile,7.0,2011,1.5,942000.0
483,Sudan,Blue Nile,1.0,2012,2.0,961000.0
484,Sudan,Central Darfur,2.0,2018,2.0,
485,Sudan,Central Darfur,2.0,2016,1.8,
486,Sudan,Central Darfur,6.0,2019,1.8571428571428572,
487,Sudan,Central Darfur,2.0,2019,1.8571428571428572,
488,Sudan,Central Darfur,12.0,2018,2.0,
489,Sudan,Central Darfur,1.0,2013,2.0,
490,Sudan,Central Darfur,4.0,2013,2.0,
491,Sudan,Central Darfur,1.0,2011,2.0,
492,Sudan,Central Darfur,6.0,2017,2.1666666666666665,
493,Sudan,Central Darfur,4.0,2011,2.0,
494,Sudan,Central Darfur,7.0,2014,2.0,
495,Sudan,Central Darfur,10.0,2014,1.5,
496,Sudan,Central Darfur,1.0,2015,2.0,
497,Sudan,Central Darfur,4.0,2015,2.0,
498,Sudan,Central Darfur,6.0,2016,2.5,
499,Sudan,Central Darfur,6.0,2018,2.2,
500,Sudan,Central Darfur,7.0,2015,2.0,
501,Sudan,Central Darfur,10.0,2016,1.8,
502,Sudan,Central Darfur,10.0,2015,2.0,
503,Sudan,Central Darfur,10.0,2019,2.0,
504,Sudan,Central Darfur,10.0,2017,2.0,
505,Sudan,Central Darfur,7.0,2010,2.5,
506,Sudan,Central Darfur,10.0,2012,2.0,
507,Sudan,Central Darfur,4.0,2010,1.5,
508,Sudan,Central Darfur,7.0,2012,2.0,
509,Sudan,Central Darfur,4.0,2012,2.0,
510,Sudan,Central Darfur,10.0,2013,1.6666666666666667,
511,Sudan,Central Darfur,10.0,2011,2.0,
512,Sudan,Central Darfur,1.0,2014,1.6666666666666667,
513,Sudan,Central Darfur,4.0,2014,2.0,
514,Sudan,Central Darfur,7.0,2011,2.0,
515,Sudan,Central Darfur,7.0,2013,2.0,
516,Sudan,Central Darfur,1.0,2012,2.0,
517,Sudan,East Darfur,2.0,2018,2.1666666666666665,
518,Sudan,East Darfur,2.0,2016,1.6666666666666667,
519,Sudan,East Darfur,6.0,2019,2.5,
520,Sudan,East Darfur,2.0,2019,2.4,
521,Sudan,East Darfur,10.0,2009,2.0,
522,Sudan,East Darfur,1.0,2013,2.0,
523,Sudan,East Darfur,4.0,2013,2.0,
524,Sudan,East Darfur,7.0,2014,2.0,
525,Sudan,East Darfur,10.0,2014,2.0,
526,Sudan,East Darfur,1.0,2015,2.0,
527,Sudan,East Darfur,4.0,2015,1.6666666666666667,
528,Sudan,East Darfur,12.0,2018,1.6666666666666667,
529,Sudan,East Darfur,6.0,2016,2.4,
530,Sudan,East Darfur,6.0,2018,2.5,
531,Sudan,East Darfur,7.0,2015,1.6666666666666667,
532,Sudan,East Darfur,10.0,2016,2.4,
533,Sudan,East Darfur,10.0,2015,1.6666666666666667,
534,Sudan,East Darfur,10.0,2017,2.1666666666666665,
535,Sudan,East Darfur,7.0,2009,2.0,
536,Sudan,East Darfur,1.0,2010,1.0,
537,Sudan,East Darfur,7.0,2010,2.0,
538,Sudan,East Darfur,10.0,2012,2.0,
539,Sudan,East Darfur,1.0,2011,1.5,
540,Sudan,East Darfur,4.0,2011,1.5,
541,Sudan,East Darfur,4.0,2010,1.5,
542,Sudan,East Darfur,7.0,2012,2.0,
543,Sudan,East Darfur,6.0,2017,2.0,
544,Sudan,East Darfur,4.0,2012,2.0,
545,Sudan,East Darfur,10.0,2018,3.0,
546,Sudan,East Darfur,10.0,2013,1.5,
547,Sudan,East Darfur,10.0,2011,2.0,
548,Sudan,East Darfur,1.0,2014,1.5,
549,Sudan,East Darfur,4.0,2014,2.0,
550,Sudan,East Darfur,7.0,2011,2.0,
551,Sudan,East Darfur,10.0,2019,2.0,
552,Sudan,East Darfur,7.0,2013,2.0,
553,Sudan,East Darfur,1.0,2012,2.0,
554,Sudan,Gedaref,10.0,2018,1.0,2013000.0
555,Sudan,Gedaref,2.0,2019,1.5,2013000.0
556,Sudan,Gedaref,12.0,2018,1.5,2013000.0
557,Sudan,Gedaref,6.0,2016,1.5,2013000.0
558,Sudan,Gedaref,6.0,2018,1.5,2013000.0
559,Sudan,Gedaref,6.0,2019,1.5,2013000.0
560,Sudan,Gedaref,10.0,2010,1.0,1561000.0
561,Sudan,Gedaref,7.0,2009,1.0,1497000.0
562,Sudan,Gedaref,10.0,2009,1.0,1497000.0
563,Sudan,Gedaref,1.0,2010,1.0,1561000.0
564,Sudan,Gedaref,7.0,2010,1.5,1561000.0
565,Sudan,Gedaref,1.0,2011,1.0,1628000.0
566,Sudan,Gedaref,4.0,2011,1.0,1628000.0
567,Sudan,Gedaref,4.0,2010,1.0,1561000.0
568,Sudan,Gedaref,10.0,2019,1.5,2013000.0
569,Sudan,Gedaref,2.0,2018,1.0,2013000.0
570,Sudan,Gedaref,10.0,2016,1.0,2013000.0
571,Sudan,Gedaref,4.0,2014,1.5,1849000.0
572,Sudan,Gedaref,10.0,2015,1.0,1929000.0
573,Sudan,Gedaref,7.0,2015,1.0,1929000.0
574,Sudan,Gedaref,2.0,2016,1.0,2013000.0
575,Sudan,Gedaref,10.0,2017,1.0,2013000.0
576,Sudan,Gedaref,7.0,2014,1.5,1849000.0
577,Sudan,Gedaref,7.0,2011,1.0,1628000.0
578,Sudan,Gedaref,6.0,2017,1.0,2013000.0
579,Sudan,Gedaref,1.0,2013,1.0,1772000.0
580,Sudan,Gedaref,4.0,2013,1.0,1772000.0
581,Sudan,Gedaref,7.0,2013,1.0,1772000.0
582,Sudan,Gedaref,10.0,2012,1.0,1699000.0
583,Sudan,Gedaref,4.0,2012,1.5,1699000.0
584,Sudan,Gedaref,7.0,2012,1.5,1699000.0
585,Sudan,Gedaref,1.0,2012,1.5,1699000.0
586,Sudan,Gedaref,10.0,2011,1.5,1628000.0
587,Sudan,Gedaref,1.0,2014,1.0,1849000.0
588,Sudan,Gedaref,1.0,2015,1.0,1929000.0
589,Sudan,Gedaref,10.0,2014,1.0,1849000.0
590,Sudan,Gedaref,4.0,2015,1.0,1929000.0
591,Sudan,Gedaref,10.0,2013,1.0,1772000.0
592,Sudan,Kassala,2.0,2018,2.0,2360000.0
593,Sudan,Kassala,2.0,2016,1.5,2360000.0
594,Sudan,Kassala,6.0,2019,2.0,2360000.0
595,Sudan,Kassala,2.0,2019,2.0,2360000.0
596,Sudan,Kassala,12.0,2018,2.0,2360000.0
597,Sudan,Kassala,10.0,2018,1.0,2360000.0
598,Sudan,Kassala,6.0,2017,2.0,2360000.0
599,Sudan,Kassala,1.0,2015,1.5,2296000.0
600,Sudan,Kassala,4.0,2015,1.5,2296000.0
601,Sudan,Kassala,6.0,2016,2.0,2360000.0
602,Sudan,Kassala,6.0,2018,2.0,2360000.0
603,Sudan,Kassala,7.0,2015,1.5,2296000.0
604,Sudan,Kassala,10.0,2016,1.5,2360000.0
605,Sudan,Kassala,10.0,2015,1.5,2296000.0
606,Sudan,Kassala,10.0,2019,2.0,2360000.0
607,Sudan,Kassala,10.0,2017,2.0,2360000.0
608,Sudan,Kassala,10.0,2010,1.0,1994000.0
609,Sudan,Kassala,7.0,2009,1.0,1921000.0
610,Sudan,Kassala,10.0,2009,1.0,1921000.0
611,Sudan,Kassala,1.0,2010,1.0,1994000.0
612,Sudan,Kassala,7.0,2010,2.0,1994000.0
613,Sudan,Kassala,1.0,2011,1.5,2057000.0
614,Sudan,Kassala,4.0,2011,1.5,2057000.0
615,Sudan,Kassala,4.0,2010,1.5,1994000.0
616,Sudan,Kassala,10.0,2011,2.0,2057000.0
617,Sudan,Kassala,4.0,2014,1.5,2234000.0
618,Sudan,Kassala,7.0,2014,1.5,2234000.0
619,Sudan,Kassala,7.0,2011,1.5,2057000.0
620,Sudan,Kassala,1.0,2013,1.5,2174000.0
621,Sudan,Kassala,4.0,2013,1.5,2174000.0
622,Sudan,Kassala,7.0,2013,1.5,2174000.0
623,Sudan,Kassala,10.0,2012,1.5,2116000.0
624,Sudan,Kassala,4.0,2012,1.5,2116000.0
625,Sudan,Kassala,7.0,2012,1.5,2116000.0
626,Sudan,Kassala,1.0,2012,1.5,2116000.0
627,Sudan,Kassala,1.0,2014,1.0,2234000.0
628,Sudan,Kassala,10.0,2014,1.0,2234000.0
629,Sudan,Kassala,10.0,2013,1.0,2174000.0
630,Sudan,Khartoum,2.0,2016,1.5,7380000.0
631,Sudan,Khartoum,6.0,2019,2.0,7380000.0
632,Sudan,Khartoum,6.0,2017,1.5,7380000.0
633,Sudan,Khartoum,2.0,2019,1.5,7380000.0
634,Sudan,Khartoum,2.0,2018,1.5,7380000.0
635,Sudan,Khartoum,12.0,2018,1.5,7380000.0
636,Sudan,Khartoum,6.0,2016,2.0,7380000.0
637,Sudan,Khartoum,6.0,2018,2.0,7380000.0
638,Sudan,Khartoum,7.0,2015,1.5,7132000.0
639,Sudan,Khartoum,10.0,2015,1.5,7132000.0
640,Sudan,Khartoum,7.0,2010,2.0,6014000.0
641,Sudan,Khartoum,1.0,2011,1.0,6218000.0
642,Sudan,Khartoum,4.0,2011,1.0,6218000.0
643,Sudan,Khartoum,4.0,2010,1.5,6014000.0
644,Sudan,Khartoum,10.0,2017,1.5,7380000.0
645,Sudan,Khartoum,10.0,2019,1.5,7380000.0
646,Sudan,Khartoum,10.0,2016,1.0,7380000.0
647,Sudan,Khartoum,4.0,2014,1.5,6891000.0
648,Sudan,Khartoum,7.0,2014,1.5,6891000.0
649,Sudan,Khartoum,7.0,2011,1.5,6218000.0
650,Sudan,Khartoum,1.0,2013,1.0,6659000.0
651,Sudan,Khartoum,4.0,2013,1.0,6659000.0
652,Sudan,Khartoum,7.0,2013,1.0,6659000.0
653,Sudan,Khartoum,10.0,2012,1.0,6435000.0
654,Sudan,Khartoum,4.0,2012,1.5,6435000.0
655,Sudan,Khartoum,7.0,2012,1.5,6435000.0
656,Sudan,Khartoum,1.0,2012,1.5,6435000.0
657,Sudan,Khartoum,10.0,2011,1.5,6218000.0
658,Sudan,Khartoum,1.0,2014,1.0,6891000.0
659,Sudan,Khartoum,1.0,2015,1.0,7132000.0
660,Sudan,Khartoum,10.0,2014,1.0,6891000.0
661,Sudan,Khartoum,4.0,2015,1.0,7132000.0
662,Sudan,Khartoum,10.0,2013,1.0,6659000.0
663,Sudan,North Darfur,2.0,2018,2.0,2283000.0
664,Sudan,North Darfur,2.0,2016,2.0,2283000.0
665,Sudan,North Darfur,6.0,2019,2.2,2283000.0
666,Sudan,North Darfur,2.0,2019,2.2,2283000.0
667,Sudan,North Darfur,12.0,2018,2.2,2283000.0
668,Sudan,North Darfur,1.0,2013,2.0,2274000.0
669,Sudan,North Darfur,4.0,2013,2.0,2274000.0
670,Sudan,North Darfur,1.0,2011,2.0,2265000.0
671,Sudan,North Darfur,6.0,2017,2.1666666666666665,2283000.0
672,Sudan,North Darfur,4.0,2011,2.0,2265000.0
673,Sudan,North Darfur,7.0,2014,2.0,2276000.0
674,Sudan,North Darfur,10.0,2014,1.5,2276000.0
675,Sudan,North Darfur,1.0,2015,2.0,2279000.0
676,Sudan,North Darfur,4.0,2015,2.0,2279000.0
677,Sudan,North Darfur,6.0,2016,2.5,2283000.0
678,Sudan,North Darfur,6.0,2018,2.2,2283000.0
679,Sudan,North Darfur,7.0,2015,2.0,2279000.0
680,Sudan,North Darfur,10.0,2016,2.0,2283000.0
681,Sudan,North Darfur,10.0,2015,2.0,2279000.0
682,Sudan,North Darfur,10.0,2019,2.2,2283000.0
683,Sudan,North Darfur,10.0,2017,2.0,2283000.0
684,Sudan,North Darfur,7.0,2010,2.0,2259000.0
685,Sudan,North Darfur,10.0,2012,2.0,2267000.0
686,Sudan,North Darfur,4.0,2010,1.5,2259000.0
687,Sudan,North Darfur,7.0,2012,2.2,2267000.0
688,Sudan,North Darfur,4.0,2012,2.0,2267000.0
689,Sudan,North Darfur,10.0,2013,1.5,2274000.0
690,Sudan,North Darfur,10.0,2011,2.0,2265000.0
691,Sudan,North Darfur,1.0,2014,1.5,2276000.0
692,Sudan,North Darfur,4.0,2014,2.0,2276000.0
693,Sudan,North Darfur,7.0,2011,2.0,2265000.0
694,Sudan,North Darfur,7.0,2013,2.0,2274000.0
695,Sudan,North Darfur,1.0,2012,2.0,2267000.0
696,Sudan,North Kordofan,2.0,2016,1.6666666666666667,3145000.0
697,Sudan,North Kordofan,6.0,2019,2.0,3145000.0
698,Sudan,North Kordofan,1.0,2013,1.6666666666666667,3132000.0
699,Sudan,North Kordofan,4.0,2013,1.6666666666666667,3132000.0
700,Sudan,North Kordofan,10.0,2012,1.6666666666666667,3128000.0
701,Sudan,North Kordofan,6.0,2017,2.0,3145000.0
702,Sudan,North Kordofan,2.0,2019,1.3333333333333333,3145000.0
703,Sudan,North Kordofan,10.0,2014,1.3333333333333333,3136000.0
704,Sudan,North Kordofan,2.0,2018,1.6666666666666667,3145000.0
705,Sudan,North Kordofan,4.0,2015,1.6666666666666667,3141000.0
706,Sudan,North Kordofan,12.0,2018,1.5,3145000.0
707,Sudan,North Kordofan,6.0,2016,2.0,3145000.0
708,Sudan,North Kordofan,6.0,2018,2.0,3145000.0
709,Sudan,North Kordofan,7.0,2015,1.6666666666666667,3141000.0
710,Sudan,North Kordofan,10.0,2016,1.5,3145000.0
711,Sudan,North Kordofan,10.0,2015,1.6666666666666667,3141000.0
712,Sudan,North Kordofan,10.0,2019,2.0,3145000.0
713,Sudan,North Kordofan,10.0,2017,2.0,3145000.0
714,Sudan,North Kordofan,7.0,2010,2.0,3119000.0
715,Sudan,North Kordofan,1.0,2011,1.5,3123000.0
716,Sudan,North Kordofan,4.0,2011,1.5,3123000.0
717,Sudan,North Kordofan,4.0,2010,1.5,3119000.0
718,Sudan,North Kordofan,7.0,2012,2.2,3128000.0
719,Sudan,North Kordofan,10.0,2013,1.5,3132000.0
720,Sudan,North Kordofan,10.0,2011,2.0,3123000.0
721,Sudan,North Kordofan,1.0,2014,1.6666666666666667,3136000.0
722,Sudan,North Kordofan,4.0,2014,2.0,3136000.0
723,Sudan,North Kordofan,1.0,2015,1.0,3141000.0
724,Sudan,North Kordofan,7.0,2011,2.0,3123000.0
725,Sudan,North Kordofan,7.0,2013,1.6666666666666667,3132000.0
726,Sudan,North Kordofan,7.0,2014,1.6666666666666667,3136000.0
727,Sudan,North Kordofan,1.0,2012,2.0,3128000.0
728,Sudan,North Kordofan,4.0,2012,2.0,3128000.0
729,Sudan,Northern,2.0,2016,1.5,883000.0
730,Sudan,Northern,6.0,2019,2.0,883000.0
731,Sudan,Northern,6.0,2017,2.0,883000.0
732,Sudan,Northern,2.0,2019,1.5,883000.0
733,Sudan,Northern,10.0,2014,1.5,845000.0
734,Sudan,Northern,2.0,2018,1.5,883000.0
735,Sudan,Northern,4.0,2015,1.5,864000.0
736,Sudan,Northern,12.0,2018,1.5,883000.0
737,Sudan,Northern,7.0,2015,1.5,864000.0
738,Sudan,Northern,10.0,2016,1.5,883000.0
739,Sudan,Northern,10.0,2015,1.5,864000.0
740,Sudan,Northern,10.0,2019,2.0,883000.0
741,Sudan,Northern,10.0,2017,2.0,883000.0
742,Sudan,Northern,7.0,2010,2.0,774000.0
743,Sudan,Northern,1.0,2011,1.5,791000.0
744,Sudan,Northern,4.0,2011,1.5,791000.0
745,Sudan,Northern,4.0,2010,1.5,774000.0
746,Sudan,Northern,10.0,2013,1.5,829000.0
747,Sudan,Northern,10.0,2011,2.0,791000.0
748,Sudan,Northern,1.0,2014,1.5,845000.0
749,Sudan,Northern,7.0,2011,2.0,791000.0
750,Sudan,Northern,6.0,2018,2.0,883000.0
751,Sudan,Northern,6.0,2016,2.0,883000.0
752,Sudan,Northern,4.0,2014,2.0,845000.0
753,Sudan,Northern,7.0,2014,1.6666666666666667,845000.0
754,Sudan,Northern,1.0,2012,2.0,810000.0
755,Sudan,Northern,1.0,2013,1.5,829000.0
756,Sudan,Northern,4.0,2013,1.5,829000.0
757,Sudan,Northern,7.0,2013,1.5,829000.0
758,Sudan,Northern,10.0,2012,1.5,810000.0
759,Sudan,Northern,4.0,2012,2.0,810000.0
760,Sudan,Northern,7.0,2012,2.0,810000.0
761,Sudan,Northern,1.0,2015,1.0,864000.0
762,Sudan,Red Sea,2.0,2018,2.0,1449000.0
763,Sudan,Red Sea,2.0,2016,1.5,1449000.0
764,Sudan,Red Sea,6.0,2019,2.0,1449000.0
765,Sudan,Red Sea,2.0,2019,2.0,1449000.0
766,Sudan,Red Sea,12.0,2018,2.0,1449000.0
767,Sudan,Red Sea,1.0,2015,1.5,1434000.0
768,Sudan,Red Sea,4.0,2015,1.5,1434000.0
769,Sudan,Red Sea,6.0,2016,2.0,1449000.0
770,Sudan,Red Sea,6.0,2018,2.0,1449000.0
771,Sudan,Red Sea,7.0,2015,1.5,1434000.0
772,Sudan,Red Sea,10.0,2016,1.5,1449000.0
773,Sudan,Red Sea,10.0,2015,1.5,1434000.0
774,Sudan,Red Sea,10.0,2019,2.0,1449000.0
775,Sudan,Red Sea,10.0,2017,2.0,1449000.0
776,Sudan,Red Sea,7.0,2010,2.0,1375000.0
777,Sudan,Red Sea,1.0,2011,1.5,1375000.0
778,Sudan,Red Sea,4.0,2011,1.5,1375000.0
779,Sudan,Red Sea,4.0,2010,1.5,1375000.0
780,Sudan,Red Sea,10.0,2011,2.0,1375000.0
781,Sudan,Red Sea,4.0,2014,1.5,1419000.0
782,Sudan,Red Sea,7.0,2014,1.5,1419000.0
783,Sudan,Red Sea,7.0,2011,1.5,1375000.0
784,Sudan,Red Sea,6.0,2017,2.0,1449000.0
785,Sudan,Red Sea,1.0,2013,1.5,1393000.0
786,Sudan,Red Sea,4.0,2013,1.5,1393000.0
787,Sudan,Red Sea,7.0,2013,1.5,1393000.0
788,Sudan,Red Sea,10.0,2012,1.5,1382000.0
789,Sudan,Red Sea,4.0,2012,1.5,1382000.0
790,Sudan,Red Sea,7.0,2012,1.5,1382000.0
791,Sudan,Red Sea,1.0,2012,1.5,1382000.0
792,Sudan,Red Sea,1.0,2014,1.0,1419000.0
793,Sudan,Red Sea,10.0,2014,1.0,1419000.0
794,Sudan,Red Sea,10.0,2013,1.0,1393000.0
795,Sudan,River Nile,2.0,2018,2.0,
796,Sudan,River Nile,2.0,2016,1.5,
797,Sudan,River Nile,6.0,2019,2.0,
798,Sudan,River Nile,2.0,2019,2.0,
799,Sudan,River Nile,12.0,2018,2.0,
800,Sudan,River Nile,6.0,2017,2.0,
801,Sudan,River Nile,1.0,2015,1.5,
802,Sudan,River Nile,4.0,2015,1.5,
803,Sudan,River Nile,6.0,2016,2.0,
804,Sudan,River Nile,6.0,2018,2.0,
805,Sudan,River Nile,7.0,2015,1.5,
806,Sudan,River Nile,10.0,2016,1.5,
807,Sudan,River Nile,10.0,2015,1.5,
808,Sudan,River Nile,10.0,2019,2.0,
809,Sudan,River Nile,10.0,2017,2.0,
810,Sudan,River Nile,7.0,2010,2.0,
811,Sudan,River Nile,1.0,2011,1.5,
812,Sudan,River Nile,4.0,2011,1.5,
813,Sudan,River Nile,4.0,2010,1.5,
814,Sudan,River Nile,4.0,2014,1.5,
815,Sudan,River Nile,7.0,2014,1.5,
816,Sudan,River Nile,7.0,2011,1.5,
817,Sudan,River Nile,1.0,2013,1.5,
818,Sudan,River Nile,4.0,2013,1.5,
819,Sudan,River Nile,7.0,2013,1.5,
820,Sudan,River Nile,10.0,2012,1.5,
821,Sudan,River Nile,4.0,2012,1.5,
822,Sudan,River Nile,7.0,2012,1.5,
823,Sudan,River Nile,1.0,2012,1.5,
824,Sudan,River Nile,10.0,2011,1.5,
825,Sudan,River Nile,1.0,2014,1.0,
826,Sudan,River Nile,10.0,2014,1.0,
827,Sudan,River Nile,10.0,2013,1.0,
828,Sudan,Sinnar,2.0,2018,1.6666666666666667,1779000.0
829,Sudan,Sinnar,6.0,2019,2.0,1779000.0
830,Sudan,Sinnar,10.0,2018,1.5,1779000.0
831,Sudan,Sinnar,6.0,2017,1.5,1779000.0
832,Sudan,Sinnar,2.0,2019,1.5,1779000.0
833,Sudan,Sinnar,4.0,2015,1.5,1721000.0
834,Sudan,Sinnar,12.0,2018,1.5,1779000.0
835,Sudan,Sinnar,6.0,2016,1.5,1779000.0
836,Sudan,Sinnar,6.0,2018,1.8,1779000.0
837,Sudan,Sinnar,7.0,2015,1.5,1721000.0
838,Sudan,Sinnar,10.0,2016,1.5,1779000.0
839,Sudan,Sinnar,10.0,2015,1.5,1721000.0
840,Sudan,Sinnar,10.0,2019,2.0,1779000.0
841,Sudan,Sinnar,10.0,2010,1.0,1458000.0
842,Sudan,Sinnar,7.0,2009,1.0,1413000.0
843,Sudan,Sinnar,10.0,2009,1.0,1413000.0
844,Sudan,Sinnar,1.0,2010,1.0,1458000.0
845,Sudan,Sinnar,7.0,2010,1.5,1458000.0
846,Sudan,Sinnar,1.0,2011,1.0,1505000.0
847,Sudan,Sinnar,4.0,2011,1.0,1505000.0
848,Sudan,Sinnar,4.0,2010,1.0,1458000.0
849,Sudan,Sinnar,10.0,2017,1.3333333333333333,1779000.0
850,Sudan,Sinnar,10.0,2011,2.0,1505000.0
851,Sudan,Sinnar,4.0,2014,1.6666666666666667,1664000.0
852,Sudan,Sinnar,10.0,2013,1.5,1610000.0
853,Sudan,Sinnar,2.0,2016,1.0,1779000.0
854,Sudan,Sinnar,7.0,2013,1.6666666666666667,1610000.0
855,Sudan,Sinnar,7.0,2014,1.6666666666666667,1664000.0
856,Sudan,Sinnar,7.0,2011,1.5,1505000.0
857,Sudan,Sinnar,1.0,2014,1.5,1664000.0
858,Sudan,Sinnar,1.0,2013,1.5,1610000.0
859,Sudan,Sinnar,4.0,2013,1.5,1610000.0
860,Sudan,Sinnar,10.0,2012,1.5,1558000.0
861,Sudan,Sinnar,4.0,2012,1.5,1558000.0
862,Sudan,Sinnar,7.0,2012,1.5,1558000.0
863,Sudan,Sinnar,1.0,2012,1.5,1558000.0
864,Sudan,Sinnar,1.0,2015,1.0,1721000.0
865,Sudan,Sinnar,10.0,2014,1.0,1664000.0
866,Sudan,South Darfur,2.0,2018,2.1666666666666665,5083000.0
867,Sudan,South Darfur,2.0,2016,2.0,5083000.0
868,Sudan,South Darfur,6.0,2019,2.2,5083000.0
869,Sudan,South Darfur,2.0,2019,2.2,5083000.0
870,Sudan,South Darfur,12.0,2018,2.2,5083000.0
871,Sudan,South Darfur,1.0,2013,2.0,4790000.0
872,Sudan,South Darfur,4.0,2013,2.0,4790000.0
873,Sudan,South Darfur,1.0,2011,2.0,4607000.0
874,Sudan,South Darfur,6.0,2017,2.1666666666666665,5083000.0
875,Sudan,South Darfur,4.0,2011,2.0,4607000.0
876,Sudan,South Darfur,7.0,2014,2.0,4887000.0
877,Sudan,South Darfur,10.0,2014,1.5,4887000.0
878,Sudan,South Darfur,1.0,2015,2.0,4984000.0
879,Sudan,South Darfur,4.0,2015,2.0,4984000.0
880,Sudan,South Darfur,6.0,2016,2.5,5083000.0
881,Sudan,South Darfur,6.0,2018,2.5,5083000.0
882,Sudan,South Darfur,7.0,2015,2.0,4984000.0
883,Sudan,South Darfur,10.0,2016,2.4,5083000.0
884,Sudan,South Darfur,10.0,2015,2.0,4984000.0
885,Sudan,South Darfur,10.0,2019,2.2,5083000.0
886,Sudan,South Darfur,10.0,2017,2.1666666666666665,5083000.0
887,Sudan,South Darfur,7.0,2009,1.0,4442000.0
888,Sudan,South Darfur,10.0,2009,1.0,4442000.0
889,Sudan,South Darfur,1.0,2010,1.0,4522000.0
890,Sudan,South Darfur,7.0,2010,2.0,4522000.0
891,Sudan,South Darfur,10.0,2012,2.0,4697000.0
892,Sudan,South Darfur,4.0,2010,1.5,4522000.0
893,Sudan,South Darfur,7.0,2012,2.0,4697000.0
894,Sudan,South Darfur,4.0,2012,2.0,4697000.0
895,Sudan,South Darfur,10.0,2013,1.5,4790000.0
896,Sudan,South Darfur,10.0,2011,2.0,4607000.0
897,Sudan,South Darfur,1.0,2014,1.5,4887000.0
898,Sudan,South Darfur,4.0,2014,2.0,4887000.0
899,Sudan,South Darfur,7.0,2011,2.0,4607000.0
900,Sudan,South Darfur,7.0,2013,2.0,4790000.0
901,Sudan,South Darfur,10.0,2018,3.0,5083000.0
902,Sudan,South Darfur,1.0,2012,2.0,4697000.0
903,Sudan,South Kordofan,2.0,2018,2.6,1982000.0
904,Sudan,South Kordofan,2.0,2016,1.8,1982000.0
905,Sudan,South Kordofan,6.0,2019,2.5,1982000.0
906,Sudan,South Kordofan,7.0,2015,2.4,1936000.0
907,Sudan,South Kordofan,2.0,2019,2.1666666666666665,1982000.0
908,Sudan,South Kordofan,12.0,2018,1.8,1982000.0
909,Sudan,South Kordofan,4.0,2012,2.5,1803000.0
910,Sudan,South Kordofan,1.0,2013,2.0,1846000.0
911,Sudan,South Kordofan,4.0,2013,2.0,1846000.0
912,Sudan,South Kordofan,10.0,2012,2.2,1803000.0
913,Sudan,South Kordofan,6.0,2017,2.5,1982000.0
914,Sudan,South Kordofan,1.0,2014,1.8,1891000.0
915,Sudan,South Kordofan,7.0,2014,2.4,1891000.0
916,Sudan,South Kordofan,10.0,2014,1.75,1891000.0
917,Sudan,South Kordofan,7.0,2012,2.5,1803000.0
918,Sudan,South Kordofan,1.0,2015,1.8,1936000.0
919,Sudan,South Kordofan,4.0,2015,1.8,1936000.0
